date,open,high,low,close,volume,Name,volatility,avg_return,avg_volume,volume_volatility,momentum,price_range,trend_strength,price_level,volume_to_price_ratio
2018-02-07,27.08,27.41,26.55,26.58,5519943,SYMC,0.016259505189038147,-0.004238166136521821,8676445.1,0.38509476288124134,-0.08376421923474675,0.03235515425131676,0.034883720930229775,0.2658,207672.79909706546
2018-02-07,127.13,132.441,126.53,129.33,3157948,EXPE,0.014049327939711023,0.0008931498726766574,2097567.35,0.356982284720527,0.016106222501571427,0.04570478620583005,0.47369311453222984,1.2933000000000001,24417.753034872032
2018-02-07,266.58,272.45,264.325,264.56,8981548,NFLX,0.0328051113331312,0.01228148173617798,12315820.45,0.40332974730718824,0.2639625435956237,0.030711369821590565,0.028923076923078602,2.6456,33949.002116722106
2018-02-07,161.17,164.16,160.91,161.44,2378814,DE,0.016233234883404866,-0.001144802882681034,2187096.65,0.4478838694452356,-0.025120772946859885,0.020131318136769077,0.16307692307692342,1.6144,14734.972745292369
2018-02-07,87.55,89.0,82.81,82.91,13625175,MCHP,0.03093278884393885,-0.0049943201227701075,3011322.65,0.8966469453801292,-0.10377256512809435,0.07465926908696174,0.01615508885298778,0.8291,164336.931612592
2018-02-07,118.23,120.65,117.38,117.6,1126318,EFX,0.011809090134519891,-0.001870437482479248,1152841.55,0.22554888978804752,-0.038036809815950964,0.02780612244897968,0.06727828746177314,1.176,9577.534013605442
2018-02-07,36.47,37.69,36.09,36.15,8553380,EXC,0.011091241027717122,-0.0026433330779446927,7015477.4,0.29552077506807933,-0.05267295597484272,0.04426002766251713,0.03749999999999711,0.3615,236608.02213001385
2018-02-07,56.33,57.54,56.32,56.58,2495371,OKE,0.017219624860256726,0.00022141257019223093,3353442.6,0.43408475491463605,0.001593202336696695,0.021562389536938828,0.21311475409835923,0.5658,44103.41109932838
2018-02-07,109.07,112.29,108.81,110.05,4515370,CRM,0.012356249909973213,0.0004834453305530395,4274728.55,0.2764989109980281,0.008245533669262404,0.031621990004543424,0.3563218390804579,1.1005,41030.168105406636
2018-02-07,60.67,63.4,60.385,60.91,8414343,LEN,0.024423071155061243,-0.004223494287441509,5211841.5,0.3727210043734021,-0.08639568021598927,0.049499261205056655,0.17412935323383033,0.6091,138143.8680019701
2018-02-07,114.96,116.965,114.96,115.34,927972,BXP,0.016200942095483863,-0.004047157478276664,953167.35,0.3978690163982927,-0.08022328548644339,0.017383388243454218,0.18952618453865727,1.1534,8045.534940176868
2018-02-07,31.56,32.14,30.41,30.48,6863966,FTI,0.024343259554783142,-0.0027355191374503485,3940399.7,0.3622337343923045,-0.05867819641754175,0.05675853018372705,0.04046242774566489,0.3048,225195.73490813648
2018-02-07,99.96,101.83,99.17,99.27,1025756,GPC,0.012277156730055956,0.00023299423052167145,906403.6,0.4012406017151326,0.003233956543708875,0.02679560793794698,0.037593984962403924,0.9926999999999999,10332.990833081496
2018-02-07,60.64,62.77,60.3,62.63,12176593,BMY,0.018844879092919823,0.0007974942667062334,9209739.65,0.5123274137082284,0.012611156022635427,0.03943796902442928,0.9433198380566801,0.6263000000000001,194421.09212837298
2018-02-07,57.11,58.1,56.43,56.55,3239714,HCN,0.015434550275296681,-0.003967645952859056,2987541.2,0.2380323549621532,-0.0785400032589213,0.02953138815207784,0.0718562874251481,0.5655,57289.37223695845
2018-02-07,175.56,180.1,172.95,177.32,15719925,WYNN,0.0468366167949628,0.005153382801546097,7320877.2,0.9767611053013289,0.08518971848225207,0.040322580645161324,0.6111888111888113,1.7731999999999999,88652.85923753666
2018-02-07,130.94,135.43,130.94,133.12,2052260,ECL,0.011550891659788733,-0.0012472140682550648,1510861.85,0.3425020165967845,-0.025903702619639923,0.03372896634615391,0.4855233853006687,1.3312,15416.616586538461
2018-02-07,69.62,70.86,69.43,69.46,6255211,ATVI,0.022010978662734215,0.0026450407030836343,6554183.2,0.2883261354389356,0.049403233116784954,0.020587388424992695,0.020979020979011945,0.6945999999999999,90054.86610999137
2018-02-07,157.02,161.25,156.43,157.98,1034040,MCO,0.020016386211556377,0.0007837892617280628,776660.95,0.46180689959959953,0.011913912375095984,0.03051019116343837,0.3215767634854741,1.5797999999999999,6545.38549183441
2018-02-07,60.14,60.97,59.55,59.69,3077462,EIX,0.007400559482497904,-0.00307855774837808,3909249.4,0.4308703960353172,-0.06029596977329983,0.023789579494052634,0.09859154929577493,0.5969,51557.413302060646
2018-02-07,169.0,172.61,167.45,168.73,4364793,MA,0.013788327317030873,0.002907423259524,4101226.3,0.42463795678707317,0.057868338557993663,0.030581402240265662,0.248062015503875,1.6872999999999998,25868.5058969952
2018-02-07,101.0,101.33,99.03,99.04,1664127,HSY,0.01723886324101338,-0.006768604942695678,1329052.75,0.5278207837573468,-0.1295482510107224,0.023222940226171215,0.004347826086958752,0.9904000000000001,16802.574717285945
2018-02-07,44.33,45.39,43.7,44.84,6545971,CFG,0.01754195415561407,0.0008783664731306096,4984284.15,0.3538977705828745,0.014709210228558627,0.03768956289027649,0.6745562130177527,0.4484,145985.0802854594
2018-02-07,35.0,35.6,34.42,34.45,2807776,PWR,0.019803190746036627,-0.00553254433675926,1529926.2,0.3661665890813443,-0.10843685300207033,0.03425253991291726,0.02542372881356029,0.34450000000000003,81502.93178519593
2018-02-07,12.08,12.53,12.05,12.15,3775156,UA,0.03251773330053594,-0.006886648724264621,4899228.8,0.5401606797407449,-0.13829787234042548,0.03950617283950606,0.20833333333333318,0.1215,310712.42798353906
2018-02-07,93.53,94.85,93.41,93.61,3796803,AXP,0.01572754505749756,-0.003435146716343035,4535406.1,0.48512745746071234,-0.06874253879824907,0.015382971904711011,0.1388888888888911,0.9361,40559.801303279564
2018-02-07,104.23,106.6974,103.91,104.17,1335659,DLR,0.02099538553929724,-0.0036742790155543047,1680684.15,0.2303888889760921,-0.07486678507992889,0.02675818373812043,0.09327688885700101,1.0417,12821.916098684842
2018-02-07,37.44,38.19,37.3,37.5,8031493,SYF,0.019532019264294733,-0.0023360824614967524,8643245.5,0.3388017805996026,-0.04918864097363078,0.02373333333333335,0.22471910112359855,0.375,214173.14666666667
2018-02-07,158.67,162.0,156.85,159.93,2725560,CME,0.01366761872660553,0.0024272170344320056,1789599.1,0.5694939079440132,0.047828080980148145,0.032201588194835276,0.5980582524271862,1.5993000000000002,17042.205965109733
2018-02-07,90.49,91.77,89.2,89.61,41107592,MSFT,0.018673087434071096,0.0009479032814428357,34701503.8,0.37254989589823356,0.01575606438449332,0.028679834839861546,0.1595330739299602,0.8961,458738.89074880036
